symbol,name,exchange,has_history,can_predict,prediction_mode,ui_greyed,ui_badge,last_updated
OIL.NS,Oil India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OILCOUNTUB.NS,Oil Country Tubular Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OLAELEC.NS,Ola Electric Mobility Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OLECTRA.NS,Olectra Greentech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OMAXAUTO.NS,Omax Autos Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OMAXE.NS,Omaxe Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OMFREIGHT.NS,Om Freight Forwarders Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OMINFRAL.NS,OM INFRA LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
OMKARCHEM.NS,Omkar Speciality Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONELIFECAP.NS,Onelife Capital Advisors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONEPOINT.NS,One Point One Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONESOURCE.NS,Onesource Specialty Pharma Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONGC.NS,Oil & Natural Gas Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONMOBILE.NS,OnMobile Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ONWARDTEC.NS,Onward Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OPTIEMUS.NS,Optiemus Infracom Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORBTEXP.NS,Orbit Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORCHASP.NS,Orchasp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORCHPHARMA.NS,Orchid Pharma Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORICONENT.NS,Oricon Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTALTL.NS,Oriental Trimex Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTBELL.NS,Orient Bell Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTCEM.NS,Orient Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTCER.NS,ORIENT CERATECH LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTELEC.NS,Orient Electric Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTHOT.NS,Oriental Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTLTD.NS,Orient Press Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTPPR.NS,Orient Paper & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORIENTTECH.NS,Orient Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORKLAINDIA.NS,Orkla India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ORTINGLOBE.NS,ORTIN GLOBAL LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
OSIAHYPER.NS,Osia Hyper Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OSWALAGRO.NS,Oswal Agro Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OSWALGREEN.NS,Oswal Greentech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OSWALPUMPS.NS,Oswal Pumps Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PACEDIGITK.NS,Pace Digitek Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAGEIND.NS,Page Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAISALO.NS,Paisalo Digital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAKKA.NS,PAKKA LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
PALASHSECU.NS,Palash Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PALREDTEC.NS,Palred Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PANACEABIO.NS,Panacea Biotec Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PANACHE.NS,Panache Digilife Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PANAMAPET.NS,Panama Petrochem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PANSARI.NS,Pansari Developers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAR.NS,Par Drugs And Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARACABLES.NS,Paramount Communications Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARADEEP.NS,Paradeep Phosphates Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARAGMILK.NS,Parag Milk Foods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARAS.NS,Paras Defence and Space Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARASPETRO.NS,Paras Petrofils Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARKHOSPS.NS,Park Medi World Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PARSVNATH.NS,Parsvnath Developers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PASHUPATI.NS,Pashupati Cotspin Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PASUPTAC.NS,Pasupati Acrylon Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PATANJALI.NS,Patanjali Foods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PATELENG.NS,Patel Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PATELRMART.NS,Patel Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PATINTLOG.NS,Patel Integrated Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAUSHAKLTD.NS,Paushak Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
PAVNAIND.NS,Pavna Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PAYTM.NS,One 97 Communications Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PCBL.NS,PCBL Chemical Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PCJEWELLER.NS,PC Jeweller Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PDMJEPAPER.NS,Pudumjee Paper Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PDSL.NS,PDS Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PEARLPOLY.NS,Pearl Polymers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PENIND.NS,Pennar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PENINLAND.NS,Peninsula Land Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PERSISTENT.NS,Persistent Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PETRONET.NS,Petronet LNG Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PFC.NS,Power Finance Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PFIZER.NS,Pfizer Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PFOCUS.NS,Prime Focus Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PFS.NS,PTC India Financial Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PGEL.NS,PG Electroplast Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PGHL.NS,Procter & Gamble Health Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PGIL.NS,Pearl Global Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PHOENIXLTD.NS,The Phoenix Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PICCADIL.NS,Piccadily Agro Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIDILITIND.NS,Pidilite Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIGL.NS,Power & Instrumentation (Gujarat) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIIND.NS,PI Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
PINELABS.NS,Pine Labs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIONEEREMB.NS,Pioneer Embroideries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIRAMALFIN.NS,Piramal Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PITTIENG.NS,Pitti Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PIXTRANS.NS,Pix Transmissions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PKTEA.NS,The Peria Karamalai Tea & Produce Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PLASTIBLEN.NS,Plastiblends India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PLATIND.NS,Platinum Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PLAZACABLE.NS,Plaza Wires Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNB.NS,Punjab National Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNBGILTS.NS,PNB Gilts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNBHOUSING.NS,PNB Housing Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNC.NS,Pritish Nandy Communications Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNCINFRA.NS,PNC Infratech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PNGJL.NS,P N Gadgil Jewellers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POCL.NS,Pondy Oxides & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PODDARMENT.NS,Poddar Pigments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POKARNA.NS,Pokarna Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POLICYBZR.NS,PB Fintech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POLYCAB.NS,Polycab India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POLYMED.NS,Poly Medicure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POLYPLEX.NS,Polyplex Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PONNIERODE.NS,Ponni Sugars (Erode) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POONAWALLA.NS,Poonawalla Fincorp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POWERGRID.NS,Power Grid Corporation of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POWERINDIA.NS,Hitachi Energy India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
POWERMECH.NS,Power Mech Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PPAP.NS,PPAP Automotive Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PPL.NS,Prakash Pipes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PPLPHARMA.NS,Piramal Pharma Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRABHA.NS,Prabha Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRAENG.NS,Prajay Engineers Syndicate Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRAJIND.NS,Praj Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRAKASH.NS,Prakash Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRAKASHSTL.NS,Prakash Steelage Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRAXIS.NS,Praxis Home Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRECAM.NS,Precision Camshafts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRECOT.NS,Precot Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRECWIRE.NS,Precision Wires India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PREMEXPLN.NS,Premier Explosives Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PREMIER.NS,Premier Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PREMIERENE.NS,Premier Energies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PREMIERPOL.NS,Premier Polyfilm Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRESTIGE.NS,Prestige Estates Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRICOLLTD.NS,Pricol Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRIMESECU.NS,Prime Securities Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRIMO.NS,Primo Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRINCEPIPE.NS,Prince Pipes And Fittings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRITI.NS,Priti International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRITIKAUTO.NS,Pritika Auto Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRIVISCL.NS,Privi Speciality Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PROSTARM.NS,Prostarm Info Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PROTEAN.NS,Protean eGov Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PROZONER.NS,Prozone Realty Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRSMJOHNSN.NS,Prism Johnson Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRUDENT.NS,Prudent Corporate Advisory Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PRUDMOULI.NS,Prudential Sugar Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PSB.NS,Punjab & Sind Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
PSPPROJECT.NS,PSP Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PTC.NS,PTC India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PTCIL.NS,PTC Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PTL.NS,PTL Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PUNJABCHEM.NS,Punjab Chemicals & Crop Protection Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PURVA.NS,Puravankara Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PVP.NS,PVP Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PVRINOX.NS,PVR INOX Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PVSL.NS,Popular Vehicles and Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
PWL.NS,Physicswallah Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
PYRAMID.NS,Pyramid Technoplast Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
QPOWER.NS,Quality Power Electrical Equipments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
QUADFUTURE.NS,Quadrant Future Tek Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
QUESS.NS,Quess Corp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
QUICKHEAL.NS,Quick Heal Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RACE.NS,Race Eco Chain Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RACLGEAR.NS,RACL Geartech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RADAAN.NS,Radaan Mediaworks India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RADHIKAJWE.NS,Radhika Jeweltech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RADIANTCMS.NS,Radiant Cash Management Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RADICO.NS,Radico Khaitan Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RADIOCITY.NS,Music Broadcast Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAILTEL.NS,Railtel Corporation Of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAIN.NS,Rain Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAINBOW.NS,Rainbow Childrens Medicare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJESHEXPO.NS,Rajesh Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJMET.NS,Rajnandini Metal Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJOOENG.NS,Rajoo Engineers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJRATAN.NS,Rajratan Global Wire Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJRILTD.NS,Raj Rayon Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAJTV.NS,Raj Television Network Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RALLIS.NS,Rallis India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMANEWS.NS,Shree Rama Newsprint Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMAPHO.NS,Rama Phosphates Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMASTEEL.NS,Rama Steel Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMCOCEM.NS,The Ramco Cements Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMCOIND.NS,Ramco Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMCOSYS.NS,Ramco Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMKY.NS,Ramky Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAMRAT.NS,Ram Ratna Wires Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RANASUG.NS,Rana Sugars Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RANEHOLDIN.NS,Rane Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RATEGAIN.NS,Rategain Travel Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAYMOND.NS,Raymond Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAYMONDLSL.NS,Raymond Lifestyle Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RAYMONDREL.NS,Raymond Realty Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RBA.NS,Restaurant Brands Asia Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RBLBANK.NS,RBL Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RBZJEWEL.NS,RBZ Jewellers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RCOM.NS,Reliance Communications Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RECLTD.NS,REC Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REDINGTON.NS,Redington Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REDTAPE.NS,Redtape Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REFEX.NS,Refex Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REGAAL.NS,Regaal Resources Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REGENCERAM.NS,Regency Ceramics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELAXO.NS,Relaxo Footwears Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELCHEMQ.NS,Reliance Chemotex Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELIABLE.NS,Reliable Data Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELIANCE.NS,Reliance Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELIGARE.NS,Religare Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RELTD.NS,Ravindra Energy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REMSONSIND.NS,Remsons Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RENUKA.NS,Shree Renuka Sugars Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REPCOHOME.NS,Repco Home Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REPL.NS,Rudrabhishek Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
REPRO.NS,Repro India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RESPONIND.NS,Responsive Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RGL.NS,Renaissance Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RHETAN.NS,Rhetan TMT Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RHFL.NS,Reliance Home Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RHIM.NS,RHI MAGNESITA INDIA LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
RHL.NS,Robust Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RICOAUTO.NS,Rico Auto Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RIIL.NS,Reliance Industrial Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RISHABH.NS,Rishabh Instruments Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RITCO.NS,Ritco Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RITES.NS,RITES Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RKDL.NS,Ravi Kumar Distilleries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RKEC.NS,RKEC Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RKFORGE.NS,Ramkrishna Forgings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RKSWAMY.NS,R K Swamy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RMDRIP.NS,R M Drip and Sprinklers Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RML.NS,Rane (Madras) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RNBDENIMS.NS,R&B Denims Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROHLTD.NS,Royal Orchid Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROLEXRINGS.NS,Rolex Rings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROLLT.NS,Rollatainers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROML.NS,Raj Oil Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROSSARI.NS,Rossari Biotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROSSELLIND.NS,Rossell India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROSSTECH.NS,Rossell Techsys Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROTO.NS,Roto Pumps Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ROUTE.NS,ROUTE MOBILE LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
RPEL.NS,Raghav Productivity Enhancers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RPGLIFE.NS,RPG Life Sciences Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RPOWER.NS,Reliance Power Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
RPPINFRA.NS,R.P.P. Infra Projects Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
